Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,146.10000610351562,148.5,146.10000610351562,147.32000732421875,147.32000732421875,1733900
2024-03-06,145.99000549316406,147.47999572753906,143.05999755859375,145.41000366210938,145.41000366210938,2847200
2024-03-07,145.17999267578125,148.88999938964844,145.0,148.1699981689453,148.1699981689453,1483100
2024-03-08,149.22000122070312,150.41000366210938,148.10000610351562,149.5,149.5,1750600
2024-03-11,150.0800018310547,155.3800048828125,149.77999877929688,153.9199981689453,153.9199981689453,2212900
2024-03-12,154.47000122070312,155.1300048828125,149.6199951171875,152.0800018310547,152.0800018310547,1846400
2024-03-13,153.5399932861328,159.5399932861328,153.3800048828125,157.94000244140625,157.94000244140625,3541100
2024-03-14,156.75999450683594,157.49000549316406,151.47000122070312,152.83999633789062,152.83999633789062,2391300
2024-03-15,151.1699981689453,152.8699951171875,149.4499969482422,149.75,149.75,4432000
2024-03-18,149.27999877929688,150.07000732421875,147.13999938964844,147.82000732421875,147.82000732421875,1613300
2024-03-19,147.22999572753906,148.1199951171875,146.05999755859375,146.19000244140625,146.19000244140625,1499000
2024-03-20,145.1300048828125,147.22999572753906,143.74000549316406,146.75999450683594,146.75999450683594,2204800
2024-03-21,147.5,148.32000732421875,145.86000061035156,146.25,146.25,1462000
2024-03-22,145.52999877929688,145.75999450683594,141.02999877929688,143.17999267578125,143.17999267578125,2003200
2024-03-25,143.82000732421875,143.82000732421875,138.3800048828125,139.1699981689453,139.1699981689453,2241100
2024-03-26,140.1199951171875,141.57000732421875,139.0,139.30999755859375,139.30999755859375,2305500
2024-03-27,140.7100067138672,145.05999755859375,140.4499969482422,145.0399932861328,145.0399932861328,1838200
2024-03-28,152.27999877929688,155.0500030517578,148.5399932861328,154.14999389648438,154.14999389648438,4845600
2024-04-01,154.17999267578125,155.2100067138672,150.36000061035156,152.02999877929688,152.02999877929688,1829000
2024-04-02,154.2899932861328,155.72999572753906,150.3800048828125,152.77000427246094,152.77000427246094,2470800
2024-04-03,151.25999450683594,152.0399932861328,145.3300018310547,146.47999572753906,146.47999572753906,3393800
2024-04-04,148.0,150.0399932861328,144.25,144.30999755859375,144.30999755859375,2063600
