Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,80.18000030517578,81.11000061035156,79.27999877929688,79.7300033569336,79.7300033569336,2505100
2024-03-06,80.44999694824219,81.5,80.33999633789062,81.22000122070312,81.22000122070312,1835600
2024-03-07,81.80999755859375,82.16999816894531,81.37999725341797,81.55000305175781,81.55000305175781,1821800
2024-03-08,81.94000244140625,82.16999816894531,80.94000244140625,81.68000030517578,81.68000030517578,1505900
2024-03-11,81.87000274658203,82.76000213623047,81.41000366210938,82.0999984741211,82.0999984741211,1356300
2024-03-12,82.11000061035156,82.11000061035156,80.66000366210938,81.01000213623047,81.01000213623047,1528500
2024-03-13,81.43000030517578,81.91000366210938,80.58999633789062,80.7699966430664,80.7699966430664,1475600
2024-03-14,80.37000274658203,80.62999725341797,79.33000183105469,80.37999725341797,80.37999725341797,2339900
2024-03-15,79.79000091552734,81.04000091552734,79.79000091552734,80.77999877929688,80.77999877929688,3962800
2024-03-18,80.76000213623047,81.56999969482422,80.36000061035156,81.0199966430664,81.0199966430664,2380100
2024-03-19,81.33000183105469,81.94999694824219,80.70999908447266,81.0,81.0,2101500
2024-03-20,80.7699966430664,81.55999755859375,80.20999908447266,80.55999755859375,80.55999755859375,1296500
2024-03-21,80.6500015258789,80.97000122070312,79.79000091552734,80.04000091552734,80.04000091552734,1636000
2024-03-22,80.69000244140625,80.69999694824219,79.77999877929688,80.01000213623047,80.01000213623047,1318600
2024-03-25,80.18000030517578,80.45999908447266,79.4000015258789,79.9000015258789,79.9000015258789,1714300
2024-03-26,79.83999633789062,80.05000305175781,78.5,78.6500015258789,78.6500015258789,2329800
2024-03-27,79.12000274658203,81.19000244140625,78.94999694824219,81.18000030517578,81.18000030517578,2501200
2024-03-28,81.44999694824219,82.16999816894531,80.98999786376953,82.12000274658203,82.12000274658203,2649200
2024-04-01,81.95999908447266,82.12999725341797,81.19000244140625,81.55999755859375,81.55999755859375,1239600
2024-04-02,81.55999755859375,82.6500015258789,81.55000305175781,81.88999938964844,81.88999938964844,1260800
2024-04-03,81.87000274658203,82.16999816894531,81.06999969482422,81.22000122070312,81.22000122070312,1233400
2024-04-04,81.7699966430664,81.83000183105469,80.29000091552734,81.02999877929688,81.02999877929688,1409500
