Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,186.36000061035156,189.3000030517578,186.36000061035156,188.5500030517578,187.45654296875,6617800
2024-03-06,189.25,190.07000732421875,187.6300048828125,189.52999877929688,188.4308624267578,7572900
2024-03-07,189.91000366210938,190.5,186.6300048828125,187.8699951171875,186.78048706054688,7618300
2024-03-08,188.44000244140625,190.4600067138672,187.9199981689453,188.22000122070312,187.1284637451172,6166800
2024-03-11,187.27999877929688,188.44000244140625,186.22000122070312,188.2899932861328,187.1980438232422,5762600
2024-03-12,188.9499969482422,190.16000366210938,187.91000366210938,189.83999633789062,188.7390594482422,5708400
2024-03-13,190.36000061035156,191.72999572753906,189.83999633789062,191.3800048828125,190.2701416015625,7795500
2024-03-14,191.02999877929688,191.6300048828125,187.10000610351562,187.97000122070312,186.87991333007812,10310900
2024-03-15,186.47999572753906,190.94000244140625,186.47999572753906,190.3000030517578,189.19639587402344,17208100
2024-03-18,190.6300048828125,192.6999969482422,189.88999938964844,192.66000366210938,191.54270935058594,9013800
2024-03-19,192.7100067138672,193.92999267578125,192.3800048828125,193.7899932861328,192.66615295410156,8478700
2024-03-20,194.19000244140625,196.55999755859375,193.61000061035156,196.3300018310547,195.19142150878906,9367000
2024-03-21,196.52000427246094,199.42999267578125,196.3300018310547,199.05999755859375,197.9055938720703,11203800
2024-03-22,199.00999450683594,200.47999572753906,196.5399932861328,196.6199951171875,195.479736328125,8105800
2024-03-25,196.60000610351562,196.94000244140625,194.36000061035156,194.82000732421875,193.690185546875,8620000
2024-03-26,194.58999633789062,196.66000366210938,194.05999755859375,195.72999572753906,194.5948944091797,5961500
2024-03-27,196.5,199.60000610351562,196.3800048828125,199.52000427246094,198.36293029785156,8725800
2024-03-28,199.49000549316406,200.72000122070312,198.5399932861328,200.3000030517578,199.13839721679688,8628300
2024-04-01,199.99000549316406,200.94000244140625,198.57000732421875,198.94000244140625,197.78628540039062,7309000
2024-04-02,198.38999938964844,199.77999877929688,198.0800018310547,198.86000061035156,197.70675659179688,7014700
2024-04-03,199.0399932861328,199.55999755859375,197.6999969482422,198.3000030517578,197.15000915527344,9350000
2024-04-04,199.14999389648438,199.67999267578125,195.5500030517578,195.64999389648438,195.64999389648438,9242700
