Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,89.87999725341797,91.0,88.70999908447266,88.95999908447266,88.16015625,936200
2024-03-06,89.97000122070312,90.66000366210938,88.6500015258789,90.08999633789062,89.27999877929688,666600
2024-03-07,90.13999938964844,91.23999786376953,89.81999969482422,91.12000274658203,91.12000274658203,1016200
2024-03-08,91.80000305175781,93.2699966430664,91.47000122070312,91.4800033569336,91.4800033569336,1086700
2024-03-11,91.26000213623047,92.0,90.18000030517578,91.95999908447266,91.95999908447266,888200
2024-03-12,92.25,92.7699966430664,90.61000061035156,91.38999938964844,91.38999938964844,1290200
2024-03-13,91.43000030517578,92.68000030517578,91.27999877929688,92.12000274658203,92.12000274658203,1582000
2024-03-14,91.83000183105469,92.02999877929688,88.5999984741211,89.58999633789062,89.58999633789062,1876200
2024-03-15,88.45999908447266,89.87000274658203,87.97000122070312,88.1500015258789,88.1500015258789,2334400
2024-03-18,88.5,88.81999969482422,87.0999984741211,88.12999725341797,88.12999725341797,1608400
2024-03-19,88.08000183105469,90.88999938964844,88.08000183105469,90.66000366210938,90.66000366210938,1563700
2024-03-20,90.98999786376953,92.9800033569336,90.86000061035156,92.55000305175781,92.55000305175781,1351900
2024-03-21,93.11000061035156,96.33999633789062,93.11000061035156,95.80999755859375,95.80999755859375,1845900
2024-03-22,96.19000244140625,96.80999755859375,94.4000015258789,94.68000030517578,94.68000030517578,1018300
2024-03-25,94.87000274658203,95.70999908447266,94.13999938964844,94.43000030517578,94.43000030517578,1311600
2024-03-26,94.63999938964844,95.12999725341797,93.44000244140625,93.4800033569336,93.4800033569336,1081600
2024-03-27,93.95999908447266,97.08000183105469,93.94999694824219,97.05999755859375,97.05999755859375,1416400
2024-03-28,97.38999938964844,98.27999877929688,96.33000183105469,97.93000030517578,97.93000030517578,1492900
2024-04-01,97.83000183105469,97.88999938964844,95.44999694824219,95.45999908447266,95.45999908447266,1210800
2024-04-02,94.94000244140625,94.97000122070312,93.86000061035156,94.48999786376953,94.48999786376953,1516100
2024-04-03,94.37999725341797,96.29000091552734,94.1500015258789,96.23999786376953,96.23999786376953,1048400
2024-04-04,97.41000366210938,98.0,94.83999633789062,94.94000244140625,94.94000244140625,1075200
