Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,482.3900146484375,482.8999938964844,470.6199951171875,473.1499938964844,471.2921142578125,5296200
2024-03-06,474.44000244140625,479.79998779296875,468.19000244140625,472.6000061035156,470.7442932128906,5577500
2024-03-07,474.0,481.19000244140625,473.6000061035156,478.7799987792969,476.8999938964844,5102000
2024-03-08,478.3299865722656,484.25,474.7699890136719,476.57000732421875,476.57000732421875,4672600
2024-03-11,477.0,490.30999755859375,476.0,489.1499938964844,489.1499938964844,4410100
2024-03-12,488.1300048828125,492.2799987792969,487.3500061035156,489.3500061035156,489.3500061035156,4153800
2024-03-13,493.5199890136719,496.0,485.3299865722656,488.0,488.0,3669000
2024-03-14,488.7200012207031,489.67999267578125,485.19000244140625,489.0,489.0,3378500
2024-03-15,487.45001220703125,491.2200012207031,487.45001220703125,490.82000732421875,490.82000732421875,5712300
2024-03-18,492.1000061035156,492.1000061035156,486.3800048828125,487.04998779296875,487.04998779296875,2970500
2024-03-19,489.6700134277344,493.44000244140625,487.7900085449219,493.32000732421875,493.32000732421875,2511700
2024-03-20,492.4700012207031,494.6000061035156,489.44000244140625,494.2300109863281,494.2300109863281,3548200
2024-03-21,492.2799987792969,496.20001220703125,491.2799987792969,491.69000244140625,491.69000244140625,3693400
2024-03-22,495.20001220703125,495.8299865722656,489.7699890136719,490.07000732421875,490.07000732421875,2847000
2024-03-25,490.6000061035156,491.4800109863281,484.07000732421875,485.8800048828125,485.8800048828125,2786100
2024-03-26,488.1300048828125,493.3399963378906,485.2300109863281,492.30999755859375,492.30999755859375,3113300
2024-03-27,493.70001220703125,495.7300109863281,491.30999755859375,493.1000061035156,493.1000061035156,2653100
2024-03-28,495.0,495.8699951171875,489.29998779296875,494.70001220703125,494.70001220703125,3820000
2024-04-01,494.4700012207031,495.7799987792969,488.70001220703125,489.70001220703125,489.70001220703125,2928700
2024-04-02,459.6000061035156,463.67999267578125,449.6000061035156,458.1400146484375,458.1400146484375,11867000
2024-04-03,462.0,462.8500061035156,455.54998779296875,459.739990234375,459.739990234375,4459900
2024-04-04,460.82000732421875,461.7200012207031,451.9200134277344,455.3800048828125,455.3800048828125,5178500
