Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,148.8300018310547,150.6199951171875,148.3000030517578,149.58999633789062,149.58999633789062,6985500
2024-03-06,150.8300018310547,152.41000366210938,148.13999938964844,148.3300018310547,148.3300018310547,14692100
2024-03-07,148.5,150.75,148.4499969482422,149.3699951171875,149.3699951171875,8739300
2024-03-08,149.3699951171875,149.99000549316406,148.38999938964844,149.8800048828125,149.8800048828125,7527400
2024-03-11,150.5,152.0800018310547,149.58999633789062,152.0,152.0,7577100
2024-03-12,151.8300018310547,152.57000732421875,150.7899932861328,151.88999938964844,151.88999938964844,6432900
2024-03-13,153.24000549316406,154.8800048828125,153.14999389648438,153.88999938964844,153.88999938964844,8065600
2024-03-14,153.77000427246094,155.72999572753906,152.75999450683594,155.6999969482422,155.6999969482422,9047200
2024-03-15,155.19000244140625,157.0399932861328,154.4199981689453,155.5500030517578,155.5500030517578,20379100
2024-03-18,156.02999877929688,156.6699981689453,154.94000244140625,155.41000366210938,155.41000366210938,7242700
2024-03-19,155.3000030517578,156.83999633789062,155.00999450683594,156.6199951171875,156.6199951171875,7736700
2024-03-20,155.75999450683594,156.42999267578125,154.22999572753906,154.5500030517578,154.5500030517578,8449100
2024-03-21,154.9499969482422,155.69000244140625,154.41000366210938,154.86000061035156,154.86000061035156,7899100
2024-03-22,155.0800018310547,155.27999877929688,154.16000366210938,154.66000366210938,154.66000366210938,5973700
2024-03-25,155.47999572753906,157.30999755859375,155.27000427246094,156.47000122070312,156.47000122070312,6058700
2024-03-26,156.52000427246094,156.86000061035156,154.64999389648438,155.27000427246094,155.27000427246094,6677900
2024-03-27,154.8699951171875,156.44000244140625,154.85000610351562,156.35000610351562,156.35000610351562,7416900
2024-03-28,157.14999389648438,158.19000244140625,156.3699951171875,157.74000549316406,157.74000549316406,8331600
2024-04-01,158.27000427246094,159.58999633789062,156.94000244140625,159.0800018310547,159.0800018310547,6285700
2024-04-02,160.0500030517578,161.22000122070312,159.02000427246094,159.77999877929688,159.77999877929688,8815400
2024-04-03,160.10000610351562,160.9499969482422,159.72000122070312,160.44000244140625,160.44000244140625,7818300
2024-04-04,160.8000030517578,161.9499969482422,159.82000732421875,160.69000244140625,160.69000244140625,9264900
