Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,122.37999725341797,122.5,119.66999816894531,120.2300033569336,120.2300033569336,1691300
2024-03-06,120.12000274658203,121.37999725341797,119.61000061035156,120.7300033569336,120.7300033569336,1800000
2024-03-07,121.52999877929688,122.05999755859375,120.12999725341797,121.12999725341797,121.12999725341797,2036100
2024-03-08,120.83999633789062,121.88999938964844,120.25,120.81999969482422,120.81999969482422,1344600
2024-03-11,121.23999786376953,121.77999877929688,119.83999633789062,121.63999938964844,121.63999938964844,1280400
2024-03-12,121.16000366210938,122.94000244140625,120.9800033569336,122.6500015258789,122.6500015258789,1551800
2024-03-13,122.6500015258789,123.33999633789062,121.95999908447266,122.12999725341797,122.12999725341797,1637700
2024-03-14,122.20999908447266,122.5199966430664,120.91999816894531,121.56999969482422,121.56999969482422,1674400
2024-03-15,121.33000183105469,121.9000015258789,119.79000091552734,120.27999877929688,120.27999877929688,5841100
2024-03-18,121.08000183105469,121.5999984741211,120.4800033569336,120.54000091552734,120.54000091552734,1214900
2024-03-19,120.44000244140625,121.16000366210938,120.0199966430664,121.04000091552734,121.04000091552734,1111400
2024-03-20,121.52999877929688,123.54000091552734,120.95999908447266,123.0,123.0,1500000
2024-03-21,123.33999633789062,123.68000030517578,122.30000305175781,122.33000183105469,122.33000183105469,2191100
2024-03-22,122.83999633789062,122.83999633789062,120.69000244140625,120.83999633789062,120.83999633789062,1426400
2024-03-25,120.56999969482422,120.76000213623047,118.41000366210938,118.95999908447266,118.95999908447266,1892800
2024-03-26,118.58000183105469,119.80000305175781,118.4000015258789,119.58000183105469,119.58000183105469,1723300
2024-03-27,120.70999908447266,121.83000183105469,120.13999938964844,121.52999877929688,121.52999877929688,1526300
2024-03-28,122.0,122.97000122070312,121.8499984741211,122.80000305175781,122.80000305175781,1618300
2024-04-01,123.0,123.08999633789062,121.25,121.62000274658203,121.62000274658203,2815200
2024-04-02,116.56999969482422,122.58000183105469,114.72000122070312,122.08000183105469,122.08000183105469,5003900
2024-04-03,122.0199966430664,122.05000305175781,119.2300033569336,120.26000213623047,120.26000213623047,2484900
2024-04-04,121.29000091552734,121.80999755859375,119.38999938964844,119.98999786376953,119.98999786376953,2029100
