Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,109.06999969482422,109.66999816894531,108.91999816894531,109.0199966430664,109.0199966430664,3465000
2024-03-06,110.0,110.63999938964844,109.54000091552734,109.80000305175781,109.80000305175781,2561600
2024-03-07,110.30000305175781,111.05000305175781,110.01000213623047,110.27999877929688,110.27999877929688,2033800
2024-03-08,110.69000244140625,111.19999694824219,109.9800033569336,110.1500015258789,110.1500015258789,1655800
2024-03-11,109.62999725341797,109.7699966430664,108.4800033569336,109.6500015258789,109.6500015258789,1892200
2024-03-12,109.7300033569336,110.69000244140625,109.26000213623047,110.5999984741211,110.5999984741211,1755400
2024-03-13,110.70999908447266,111.12999725341797,109.88999938964844,110.3499984741211,110.3499984741211,1801900
2024-03-14,110.63999938964844,111.0,109.69000244140625,110.41000366210938,110.41000366210938,2883300
2024-03-15,109.69000244140625,111.06999969482422,109.58999633789062,110.58999633789062,110.58999633789062,6537600
2024-03-18,111.16999816894531,112.08000183105469,110.95999908447266,111.05999755859375,111.05999755859375,3071500
2024-03-19,110.66999816894531,111.7300033569336,110.19000244140625,111.29000091552734,111.29000091552734,2544000
2024-03-20,111.16000366210938,112.19999694824219,110.2300033569336,112.0199966430664,112.0199966430664,2195300
2024-03-21,112.4800033569336,113.3499984741211,112.0199966430664,112.5999984741211,112.5999984741211,2410900
2024-03-22,112.56999969482422,112.86000061035156,111.9800033569336,112.44999694824219,112.44999694824219,1479300
2024-03-25,112.33000183105469,112.69999694824219,111.63999938964844,111.7300033569336,111.7300033569336,1435900
2024-03-26,111.62000274658203,112.08000183105469,111.30999755859375,111.94999694824219,111.94999694824219,1812800
2024-03-27,112.0,113.45999908447266,111.6500015258789,113.44999694824219,113.44999694824219,1937300
2024-03-28,113.69000244140625,113.88999938964844,113.04000091552734,113.41999816894531,113.41999816894531,2322600
2024-04-01,113.2699966430664,114.11000061035156,113.18000030517578,113.54000091552734,113.54000091552734,2057200
2024-04-02,113.31999969482422,113.56999969482422,112.29000091552734,113.2699966430664,113.2699966430664,1964400
2024-04-03,113.44000244140625,114.19000244140625,113.08000183105469,113.54000091552734,113.54000091552734,1981800
2024-04-04,114.44999694824219,114.94000244140625,112.63999938964844,113.04000091552734,113.04000091552734,1888400
