Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,248.25,249.91000366210938,247.86000061035156,249.36000061035156,248.53585815429688,1440100
2024-03-06,249.61000061035156,251.17999267578125,247.5800018310547,250.5500030517578,249.721923828125,1774400
2024-03-07,250.1699981689453,251.5399932861328,248.4600067138672,248.82000732421875,247.99765014648438,1720600
2024-03-08,248.5800018310547,249.6999969482422,247.17999267578125,248.80999755859375,247.9876708984375,1339200
2024-03-11,248.5,255.8800048828125,248.3000030517578,255.0,254.1572265625,2152800
2024-03-12,254.8800048828125,258.1499938964844,254.24000549316406,257.75,256.89813232421875,1938300
2024-03-13,258.489990234375,260.5799865722656,257.6300048828125,260.2099914550781,259.3500061035156,1672100
2024-03-14,257.4700012207031,259.55999755859375,255.22000122070312,257.6300048828125,257.6300048828125,1505400
2024-03-15,255.3300018310547,258.75,255.3300018310547,256.2900085449219,256.2900085449219,3390900
2024-03-18,256.5199890136719,258.2900085449219,256.010009765625,257.6400146484375,257.6400146484375,1267400
2024-03-19,259.0,259.69000244140625,258.07000732421875,258.4800109863281,258.4800109863281,1611200
2024-03-20,258.0799865722656,260.0899963378906,257.6300048828125,258.510009765625,258.510009765625,1774800
2024-03-21,257.5899963378906,258.0,255.83999633789062,256.30999755859375,256.30999755859375,2748100
2024-03-22,256.6000061035156,257.32000732421875,255.39999389648438,255.50999450683594,255.50999450683594,1198200
2024-03-25,256.0799865722656,256.8999938964844,255.0399932861328,255.61000061035156,255.61000061035156,1332300
2024-03-26,254.77999877929688,257.55999755859375,254.41000366210938,256.0799865722656,256.0799865722656,2359200
2024-03-27,256.9800109863281,258.5899963378906,256.6000061035156,258.5,258.5,1493600
2024-03-28,259.17999267578125,259.9200134277344,257.9599914550781,259.1300048828125,259.1300048828125,1878900
2024-04-01,258.9700012207031,259.0,256.6000061035156,257.3999938964844,257.3999938964844,753400
2024-04-02,257.8599853515625,258.2799987792969,256.05999755859375,256.3399963378906,256.3399963378906,928900
2024-04-03,256.05999755859375,257.0,254.60000610351562,254.7899932861328,254.7899932861328,1102200
2024-04-04,255.30999755859375,257.07000732421875,252.02000427246094,252.22999572753906,252.22999572753906,1331000
