Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,31.729999542236328,33.724998474121094,31.700000762939453,33.599998474121094,33.599998474121094,9525100
2024-03-06,33.65999984741211,33.9900016784668,32.869998931884766,33.560001373291016,33.560001373291016,9633300
2024-03-07,33.849998474121094,34.31999969482422,33.56999969482422,33.88999938964844,33.88999938964844,6199500
2024-03-08,34.38999938964844,34.790000915527344,34.150001525878906,34.31999969482422,34.31999969482422,7328000
2024-03-11,34.0099983215332,34.61000061035156,33.83000183105469,34.2400016784668,34.2400016784668,5650000
2024-03-12,34.2400016784668,34.439998626708984,33.77000045776367,34.02000045776367,34.02000045776367,4079900
2024-03-13,34.130001068115234,34.63999938964844,34.040000915527344,34.29999923706055,34.29999923706055,3613600
2024-03-14,33.97999954223633,34.20899963378906,32.93000030517578,33.15999984741211,33.15999984741211,7500200
2024-03-15,32.939998626708984,33.709999084472656,32.939998626708984,33.4900016784668,33.4900016784668,20052600
2024-03-18,33.529998779296875,33.7400016784668,33.06999969482422,33.68000030517578,33.68000030517578,3789900
2024-03-19,33.54999923706055,34.02000045776367,33.43000030517578,33.52000045776367,33.52000045776367,5215100
2024-03-20,33.27000045776367,34.95000076293945,33.22999954223633,34.84000015258789,34.84000015258789,5320800
2024-03-21,35.0,36.0,34.90999984741211,35.709999084472656,35.709999084472656,4725700
2024-03-22,35.849998474121094,36.18000030517578,35.150001525878906,35.150001525878906,35.150001525878906,3934500
2024-03-25,35.18000030517578,35.755001068115234,35.15999984741211,35.290000915527344,35.290000915527344,2446400
2024-03-26,35.619998931884766,35.665000915527344,34.810001373291016,34.81999969482422,34.81999969482422,5140900
2024-03-27,34.95000076293945,35.86000061035156,34.900001525878906,35.81999969482422,35.81999969482422,4122300
2024-03-28,35.900001525878906,36.349998474121094,35.685001373291016,36.290000915527344,36.290000915527344,3765300
2024-04-01,36.18000030517578,36.380001068115234,35.59000015258789,35.63999938964844,35.63999938964844,3913500
2024-04-02,35.29999923706055,35.369998931884766,34.650001525878906,35.040000915527344,35.040000915527344,5173700
2024-04-03,35.040000915527344,35.52000045776367,34.77000045776367,34.91999816894531,34.91999816894531,11086100
2024-04-04,35.459999084472656,35.630001068115234,34.09000015258789,34.099998474121094,34.099998474121094,6661500
