Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,42.119998931884766,42.43000030517578,41.939998626708984,42.279998779296875,42.085330963134766,1242700
2024-03-06,42.54999923706055,42.93000030517578,42.369998931884766,42.5,42.304317474365234,1348400
2024-03-07,42.599998474121094,43.650001525878906,42.599998474121094,43.59000015258789,43.38930130004883,1858800
2024-03-08,43.88999938964844,43.90999984741211,43.16999816894531,43.380001068115234,43.180267333984375,824800
2024-03-11,43.209999084472656,44.11000061035156,43.0,44.02000045776367,43.81732177734375,1286100
2024-03-12,43.93000030517578,44.290000915527344,43.52000045776367,44.040000915527344,43.83722686767578,1253100
2024-03-13,44.20000076293945,44.93000030517578,44.20000076293945,44.75,44.5439567565918,1192400
2024-03-14,44.77000045776367,45.09000015258789,43.900001525878906,44.150001525878906,43.94672393798828,955800
2024-03-15,43.869998931884766,44.68000030517578,43.869998931884766,44.2400016784668,44.03630828857422,2228800
2024-03-18,44.34000015258789,44.720001220703125,44.2400016784668,44.54999923706055,44.344879150390625,1179300
2024-03-19,44.529998779296875,44.880001068115234,44.439998626708984,44.869998931884766,44.66340637207031,1505800
2024-03-20,44.7599983215332,45.27000045776367,44.689998626708984,45.02000045776367,44.81271743774414,954100
2024-03-21,45.209999084472656,45.97999954223633,45.209999084472656,45.95000076293945,45.738433837890625,832300
2024-03-22,45.95000076293945,46.060001373291016,45.56999969482422,45.619998931884766,45.409950256347656,681200
2024-03-25,45.810001373291016,45.939998626708984,45.52000045776367,45.540000915527344,45.330322265625,495600
2024-03-26,45.650001525878906,45.75,45.400001525878906,45.61000061035156,45.39999771118164,723800
2024-03-27,45.630001068115234,45.88999938964844,45.47999954223633,45.72999954223633,45.72999954223633,1498700
2024-03-28,45.83000183105469,46.029998779296875,45.560001373291016,45.68000030517578,45.68000030517578,834900
2024-04-01,45.650001525878906,46.13999938964844,45.310001373291016,45.97999954223633,45.97999954223633,1998700
2024-04-02,45.83000183105469,46.310001373291016,45.650001525878906,46.290000915527344,46.290000915527344,1302500
2024-04-03,46.2599983215332,47.02000045776367,46.2599983215332,47.0099983215332,47.0099983215332,1606200
2024-04-04,47.369998931884766,47.599998474121094,46.869998931884766,47.13999938964844,47.13999938964844,1608700
