Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,390.7200012207031,397.489990234375,390.30999755859375,390.9100036621094,390.9100036621094,2697800
2024-03-06,395.0,395.2900085449219,384.5199890136719,389.57000732421875,389.57000732421875,2692400
2024-03-07,391.8999938964844,394.510009765625,387.05999755859375,388.42999267578125,388.42999267578125,2033100
2024-03-08,388.7300109863281,395.6199951171875,386.7099914550781,386.989990234375,386.989990234375,1657200
2024-03-11,385.6700134277344,386.4100036621094,381.4200134277344,386.1600036621094,386.1600036621094,1654200
2024-03-12,387.6199951171875,389.1300048828125,383.7799987792969,388.17999267578125,388.17999267578125,1703900
2024-03-13,388.9100036621094,395.25,388.17999267578125,392.30999755859375,392.30999755859375,2370600
2024-03-14,394.42999267578125,396.3800048828125,385.45001220703125,388.6099853515625,388.6099853515625,3029500
2024-03-15,388.8699951171875,391.1300048828125,386.3999938964844,387.2099914550781,387.2099914550781,3763500
2024-03-18,388.6499938964844,389.0299987792969,383.4100036621094,384.3699951171875,384.3699951171875,2069000
2024-03-19,384.07000732421875,390.7799987792969,383.7099914550781,388.6600036621094,388.6600036621094,1858200
2024-03-20,386.3599853515625,396.5,386.0,396.4700012207031,396.4700012207031,2157400
2024-03-21,399.7699890136719,414.0199890136719,399.0899963378906,413.7099914550781,413.7099914550781,4613800
2024-03-22,414.3999938964844,416.760009765625,405.7799987792969,406.82000732421875,406.82000732421875,2189600
2024-03-25,406.8699951171875,410.4599914550781,403.8599853515625,404.94000244140625,404.94000244140625,1683900
2024-03-26,406.0899963378906,409.3299865722656,404.5199890136719,406.17999267578125,406.17999267578125,1407000
2024-03-27,409.6199951171875,415.489990234375,408.3699951171875,415.25,415.25,2353600
2024-03-28,416.2099914550781,419.20001220703125,414.9800109863281,417.69000244140625,417.69000244140625,2409700
2024-04-01,416.67999267578125,417.95001220703125,412.0,413.510009765625,413.510009765625,1863900
2024-04-02,410.739990234375,413.1700134277344,407.6199951171875,410.1499938964844,410.1499938964844,1976000
2024-04-03,411.0,416.6300048828125,411.0,414.0,414.0,1548900
2024-04-04,418.0,419.0,405.70001220703125,406.25,406.25,1703900
